# F6 frozen token corpus. label<TAB>class<TAB>token. Generated by f6_corpus_test.go; do not edit by hand.
secret	random-mixed-alnum	IsN83ABn6BEGYJ7YTqILyMbWEX8ofN5W
secret	random-mixed-alnum	CwidXoCAluRd2JMmvEUEcmfFmQmtyuxD
secret	random-mixed-alnum	NSYC4v5cjRstcYW5CaXZYPEWCETBw45t
secret	random-mixed-alnum	nCirj1nhnKF1hGpR4ZGPUM5cq31ilSCW
secret	random-mixed-alnum	v7AgMnqnCe2SM5q5xFj1mrf8bK7x7frG
secret	random-mixed-alnum	Y9ikN9kpVNcPKu6P6c99MOEREKRTgFiz
secret	random-mixed-alnum	Rb8KsJIKww5XduK85tPd71St1ZQCrmht
secret	random-mixed-alnum	vzflya4ci0b80SrT1AKoaV3YvMWTXoCv
secret	random-mixed-alnum	Y194jTUpMnViz8HNHCdCyrrQ642Inzoi
secret	random-mixed-alnum	nxRNOGgSMO0ZjnaT4rU6gSnrJp5FK87Z
secret	random-mixed-alnum	IqUiLmtiMFjG4iBNGrNbTVC2yqwXaztX
secret	random-mixed-alnum	u4qmsAKIhMoP9HjxBCDaXK3sq2Xd6Mr9npZWUKZT
secret	random-mixed-alnum	yCoV9K14Q2rYToudtUfNgVyT1awtVWwiqKYjMqsI
secret	random-mixed-alnum	KfitBozRYK0srZI6Iffzv4NW4uxnxJi99mC8Hc2a
secret	random-mixed-alnum	t2QFg2pM9P7ZnDFPtM7FwWKy8jiTvjv2b3HnEWBU
secret	random-mixed-alnum	EZlJzH2zodPqMP3OKwhtsIgX0779A1dS26ekZbZy
secret	random-mixed-alnum	wgVzpsUwcfm1h893Jj0CEHdPbyvWydpqwZ9lUE4l
secret	random-mixed-alnum	mQ19l2H1vYYmw8m1agQeuMJOz2f4ssG9afUzwyDi
secret	random-mixed-alnum	uh8kX3dIfia8CfJqpsS7y7LCnQZtOwPRZRlCch4o
secret	random-mixed-alnum	75vm0Rv25MGobPfGJZXy32GYIYmqZqVS6ZfdX1gV
secret	random-mixed-alnum	11XyVPYz4JFlLXMhZ8gNvwK9YbMiJYCdqnOjNqvR
secret	random-mixed-alnum	2FmXOKgkbK4gP2wqAefy7zdBVzJc5QWkcZhiALcW
secret	random-mixed-alnum	bDcl9LZeptmBsYHo59oHHyNGWZYhtR6qMcPWZIvY
secret	random-mixed-alnum	OOFwG4CmiOrxkgLq6eD96X8FcVgjQ7bPOBiQMRSq
secret	random-mixed-alnum	EEyT9mmmmO1QC4XXzxe7JlnjwFaynH6FFajarWgD
secret	random-mixed-alnum	LPWTyl4LAShmi6w5DklFfvbQyCrTIIH4f4mPJqmM
secret	random-mixed-alnum	AN4C0kLAnOkbqfkTPsGg4NvzyUZUloEvzwFrKCSy
secret	random-mixed-alnum	jZpcfHUyWM4jNvAXYBX0dxjlHNOIXEdlQ5ES49h1
secret	random-mixed-alnum	NwcTWc3klCKUA5KvMGM9wLoevpYObh4Newk6pazb
secret	random-mixed-alnum	CeIAGcmZWUDWSqUvSIqdniZ8avtLlSd93Jx0fj73
secret	random-mixed-alnum	9l41IvNbYjaONA8a6T1dCqIWnzEmh5lvtY08l8pB
secret	random-mixed-alnum	gyswwHyG717zLXSMuJVYjAeL7YGaf8LMZbwSzvvCc2d206Ze
secret	random-mixed-alnum	jtyOsozTr2f488DHoBMJ3dZBgN252U0Csq5NSZ1NuNVWT0ph
secret	random-mixed-alnum	mCX5LjsWmujthzb3EG7aDqT5yDuAh4qES09Fct1qex7Hi2tE
secret	random-mixed-alnum	81iX1tJ0qpl6UNuw8PlpTPJdDCXsRon8Q9XBR0LZ22m4vE0q
secret	random-mixed-alnum	UPltOv5FXb8cxt8B34823ylEoXxgx5iqnLYCMYj1LXHVH5Hd
secret	random-mixed-alnum	SZyhTQ7ZVxwCuClYni2Zb7LgL3jhVdQIsobMWBcrlst8kG8E
secret	random-mixed-alnum	oUOwcI6Ooti9yTgaeNTFkX8mn5dhJ8DPZ4rchLg9YGt4wo8q
secret	random-mixed-alnum	hpvjpIREOYgYLFvjWFu6h6e3FfPuRJkjDO4tRxsKeS9azuj3
secret	random-mixed-alnum	98qTSuxeMbPa7f2NmD4L4dr1FVvTt2SauTScKvyFH9jpKy3D
secret	random-mixed-alnum	SrCv8WJvQfDGkyXoAwY0mKUwNMXKYb9wK86xzqlqlQ50IApD
secret	random-mixed-alnum	S3tw9pm2mPXikFSBYmEhO5tgQ3erITArCAiCRjwIJCmiZZGz
secret	random-mixed-alnum	5RFdY8Zul13Zdd54YoC7gDyyPnTvanOSmXmeQfYidHnTbYIR
secret	random-mixed-alnum	ericIuQt79w59JBDrkqXGRaWIoVXUpNSDVsPbykq9SHr8Q9y
secret	random-mixed-alnum	Yh0Awzt3pffuCciOFYpAO6cZzXXx1txtgHdgMfpv24nPYCfx
secret	random-mixed-alnum	F1z4phMkZBDYuGgLVdDHCnnxFnu4DqW3jZU9pH16b9WhMA2k
secret	random-mixed-alnum	uPNRmQ4UMyi1IR6FYANrOq44oNMm34yEgR6AnvBm7sewkWss
secret	random-mixed-alnum	06YHQNhHyskemmw9jXGkYHVeQvilbIP71mFRE7RQHWW4ZXua
secret	random-mixed-alnum	dGIaY4WpQzztXg3mdKWuDk2jt33TmOqZSlyCQOGSScMWepjE
secret	random-mixed-alnum	MKzOo1qDPQLUsG8cD0QcXpivRugWcGOBhwxv7ztKghoVd6YR
secret	random-mixed-alnum	SCj8yFYmpEjji9z7yLxes3wUXWgN6fzFHB51oxsfPjegqQsz
secret	random-mixed-alnum	W1hMYo3S9Q3zcQDMkGUPVmfM2M9U0ukflS8DabCZZlPo2rWu7MZ9dpIPAzINMkI1
secret	random-mixed-alnum	1q1qzg90BcZqGJn98LvTGFhfDcqq0o1xYHHmEc43DI4EcixWuf03AzueZy96tA3T
secret	random-mixed-alnum	yzIuoTwyHbDRl2NoPI2pKTOVzzVJcXnkOghu4DPCJabnlC5heTBNahRhosFxxw08
secret	random-mixed-alnum	TNhHkzHgAxN41PveE2GYqYsgH5GTLHTIvKzTXsECEVy8DlbjSu4dNOHNfIFrxbeS
secret	random-mixed-alnum	lAsEYn1rGsImFPQ4xuBlxoibaxD7kdiAlb1Th6FZ98hVD25XYlW9C1MbWwjmgYzA
secret	random-mixed-alnum	SoxgRxRGDkdONsD059DNberzwOYaOqolhRwE2Gg7qFkfVUE4rTeDQT6AvwrjjK2q
secret	random-mixed-alnum	UUU3Bt5Ks4JxFHRR7Ux8rf5C2scoBaJs6K1tDHgp3YySxlaFXdvGSRgEX9nwIpv5
secret	random-mixed-alnum	5IFpF3qauBSEghraWmUHpXvGK79pyB4b0qc54n9HKXhNdv8e9g7oTJwFoB02NoaW
secret	random-mixed-alnum	DrvCXXsSX7GNJZFVqdzBdFrBd6k1NnGWNkv5Dl5l2ufYn2uYiBbhEqg0YyPMT8Wp
secret	random-mixed-alnum	Eg8ckxMCNTMiQWaTIKqVjWyQ9t0Cc1BZw1YzXUEfusy1EGVvs3aA6haRpTvVWUTM
secret	random-mixed-alnum	DeJF9eqhqdYbqjzL9xvhMslJilkU2DtvJF3RmOOeK8xoKEc3P0lkk0ES90XTgxN0
secret	random-mixed-alnum	o0Cbj7PZWo3A3kFI3G0wiRSh0m18AK1WJ8NX1MtJ7UftIb70p7xIARsd3MKP68dz
secret	random-mixed-alnum	ft8425Q6DzGdM2JTd6CIdZPEwl2UmcGPd1dSugTWz2Z4PaXg6lyCWhOdnKBou7Se
secret	random-mixed-alnum	1ZlugmoQQbX7CgAlspYdWkOIC73ma5jPhajvXoRAizgIfCtMYaMSJa8kazYXcngk
secret	random-mixed-alnum	F4D38fgVxSpjVGeGNmiDKUG9EEqZID8zf3kG6IQU5BX58yMrgprAnp5FERA3UQjL
secret	random-mixed-alnum	rW9vR35cf6NBkRMpZtG01vgnYgQt9uHTGSQu9ddRTxYWkajOWQLogxbjvM1FJWbe
secret	random-mixed-alnum	doiRxObNPRzI98G3gYeIGZy0Hm1250cJj5yndyXOg9DXVJnO3hS4fzCCKh1HCLeD
secret	random-mixed-alnum	gv7H8gseIdUsHtRtR9UPTTllS8zDxA5o2QgdIESxWKuqAML6IKQE5iBBDIuA8JhT
secret	random-mixed-alnum	cCwLqDdFM8kK96ceugJ0fWg27XQLR3AbZdMDWqPeryS42i1lczliBU2iS7FOrcrL
secret	random-mixed-alnum	zGSOr1oDD6apnE9HMjG36xFrUf6vCakUrWTb3GJNeb6gjTuw3uB4xaA7wdMUcQKc
secret	random-lower-digit	0ok39z
secret	random-lower-digit	gb2fi5
secret	random-lower-digit	4u35tq
secret	random-lower-digit	9nyw07
secret	random-lower-digit	ad5647
secret	random-lower-digit	cq7rep
secret	random-lower-digit	1rxicl
secret	random-lower-digit	nnz05m
secret	random-lower-digit	2kdd35
secret	random-lower-digit	621il3
secret	random-lower-digit	i1ax8r
secret	random-lower-digit	axplqq
secret	random-lower-digit	1ouxoz
secret	random-lower-digit	f2caxm
secret	random-lower-digit	qfuwl7
secret	random-lower-digit	ci6tpt
secret	random-lower-digit	bdrhvd
secret	random-lower-digit	elgu4r
secret	random-lower-digit	6qyfp2
secret	random-lower-digit	godejm
secret	random-lower-digit	k7qkc1vs
secret	random-lower-digit	0dsv99fk
secret	random-lower-digit	0b57zocg
secret	random-lower-digit	pm447r18
secret	random-lower-digit	qgm4cvpb
secret	random-lower-digit	ub06yjy7
secret	random-lower-digit	prshmq7n
secret	random-lower-digit	0tr9en0r
secret	random-lower-digit	j1fc06qf
secret	random-lower-digit	t0f0ps2h
secret	random-lower-digit	gi98q564
secret	random-lower-digit	znvdo5ja
secret	random-lower-digit	dy4g8oo2
secret	random-lower-digit	3rcb94or
secret	random-lower-digit	wcb5pwzz
secret	random-lower-digit	8oxcalc6
secret	random-lower-digit	fcdryrm0
secret	random-lower-digit	6ryo8h2k
secret	random-lower-digit	kc06zgh2
secret	random-lower-digit	w7jfd7y7
secret	random-lower-digit	1050yueity
secret	random-lower-digit	jailfw52lm
secret	random-lower-digit	fw2scbo8w7
secret	random-lower-digit	absbgb7r1d
secret	random-lower-digit	ylhx7f1dov
secret	random-lower-digit	5dqejbrs7j
secret	random-lower-digit	hf03jn7exz
secret	random-lower-digit	1kdmb1zcxi
secret	random-lower-digit	otq91uhwkf
secret	random-lower-digit	jh2rtnlbbj
secret	random-lower-digit	lg0tzib9i5
secret	random-lower-digit	xl9mc4ts7a
secret	random-lower-digit	699b6m1lz7
secret	random-lower-digit	0sw50wp674
secret	random-lower-digit	pkb6l6ovs9
secret	random-lower-digit	iz4x15j0ya
secret	random-lower-digit	bxg015fdg2
secret	random-lower-digit	z88z3wjacg
secret	random-lower-digit	tvhryd98iq
secret	random-lower-digit	ehxfbmej14
secret	random-lower-digit	0e6bkbh569ae
secret	random-lower-digit	gg8lx9owdu9k
secret	random-lower-digit	mtifopn1oq7j
secret	random-lower-digit	ixdybdtyy59x
secret	random-lower-digit	ngag0erqe2pq
secret	random-lower-digit	lj1qef51fxx6
secret	random-lower-digit	s1hje7pfmpf3
secret	random-lower-digit	er3z3k6xg6zn
secret	random-lower-digit	xxskzo97z7kw
secret	random-lower-digit	kb1j1lgkjyr8
secret	random-lower-digit	1zdyfvt18l22
secret	random-lower-digit	vi9nhn2kq97u
secret	random-lower-digit	ae24ylkuaed7
secret	random-lower-digit	l48t3iublak6
secret	random-lower-digit	ma1nrx6qvwcy
secret	random-lower-digit	cpkln7ik4y1s
secret	random-lower-digit	ud6e3h4gds0w
secret	random-lower-digit	pv0ifuandcbw
secret	random-lower-digit	eqf1ytibe5mu
secret	random-lower-digit	m10sf63sjkg8
secret	random-lower-digit	h3x4qknxb0l1cn
secret	random-lower-digit	rmd671v6qoqtss
secret	random-lower-digit	tufbpb1j7z38q6
secret	random-lower-digit	xfk2lq8xcm3ysn
secret	random-lower-digit	usmg68ilo916n8
secret	random-lower-digit	aghkpzkxlc24pl
secret	random-lower-digit	yosnp17x768k4i
secret	random-lower-digit	gqhd5uo1ckea4i
secret	random-lower-digit	afrg6qmycmipi4
secret	random-lower-digit	gia4c8tqdu3rys
secret	random-lower-digit	474myzsn6203dc
secret	random-lower-digit	1nakho25y5p1zr
secret	random-lower-digit	vs90yo590n95no
secret	random-lower-digit	d0xdgh5fglvdtu
secret	random-lower-digit	rf53klxmqddaed
secret	random-lower-digit	tqh1iy8jvq2m67
secret	random-lower-digit	n10gdopef1rbrd
secret	random-lower-digit	n8t8pi72jb38i5
secret	random-lower-digit	84k0plqgir4cg7
secret	random-lower-digit	0ht2343c50khhk
secret	random-lower-digit	srq40gbnv49wnx86
secret	random-lower-digit	29rgj65nor7v5fm5
secret	random-lower-digit	dwh0a9kkeu5fpm5k
secret	random-lower-digit	t8vxk5lufgzurr3a
secret	random-lower-digit	c2619ea3sk06tq7l
secret	random-lower-digit	6xhbh9nkjtbkreh4
secret	random-lower-digit	e9pyew5hiefo9zvp
secret	random-lower-digit	lyl0ybz4mphyms9n
secret	random-lower-digit	mb6ef1lrt34odd5n
secret	random-lower-digit	e5qwh32rgios4ttk
secret	random-lower-digit	0rtsjnptuxl5r5yu
secret	random-lower-digit	5lldvuahaaox9557
secret	random-lower-digit	gwa0dxbb1e53ac4a
secret	random-lower-digit	tzicjcprgqd5njxj
secret	random-lower-digit	yz2mzsnnm5pyuwe4
secret	random-lower-digit	gxk8dvv28uop5al6
secret	random-lower-digit	aelghteavv388tl4
secret	random-lower-digit	8cbezwtuloi9eros
secret	random-lower-digit	mdr056rzoc9ip3rz
secret	random-lower-digit	h6gvdlnr5zupu34q
secret	random-lower-digit	qplhcftg351ryhlayf5j
secret	random-lower-digit	hs42ylw7buaoqrst74uo
secret	random-lower-digit	bqe7x92ck0pccvfx2jng
secret	random-lower-digit	drp7ewbfxan72na0fmoa
secret	random-lower-digit	r6pixpuiatsso8ld6dsq
secret	random-lower-digit	yelhagfq7hhmckb0sbfu
secret	random-lower-digit	q08lbeohvocs6369a2oj
secret	random-lower-digit	6kmkhsq60mctplv6ipq8
secret	random-lower-digit	z7j15zp0jzw53qp11eqr
secret	random-lower-digit	jyqvhwypmbhks1q2dp8o
secret	random-lower-digit	63o2m4t5znoilh7drwyk
secret	random-lower-digit	ycf066ryiomeobmljs0a
secret	random-lower-digit	qqj32en3b4fg4cmz0nfu
secret	random-lower-digit	tpzvecespi8hwyo2b5fb
secret	random-lower-digit	tdxsao3rq5a0vgu0xrgj
secret	random-lower-digit	y0gngfk9fak6iowo8hfz
secret	random-lower-digit	m7okrjug1yt88enrcno5
secret	random-lower-digit	t4i6p8su2k04o2otb9on
secret	random-lower-digit	cz4w4fvf1vxi56ko7mfo
secret	random-lower-digit	dflhrqmyz67xm5tj88xy
secret	random-lower-digit	7wuewsf3s6jhpectb47vtnpw
secret	random-lower-digit	cds1u9noz31xyrusojax03sh
secret	random-lower-digit	c67wi98yq3w7d9121ksj7hqq
secret	random-lower-digit	3a63yxjvyfhujvb0ci30p8vj
secret	random-lower-digit	8gerwb9sekkq7yt6mjf4m47c
secret	random-lower-digit	7mienokm0kc1uqhp7p44yskl
secret	random-lower-digit	dxpww0zpsqa0qh89sqk2aqm1
secret	random-lower-digit	zbwshgvk2sberpho5i8hpb0b
secret	random-lower-digit	zwcpa31fu869vy7cbmxxf65d
secret	random-lower-digit	049ny174mwvp1viuqelavfq0
secret	random-lower-digit	a33mvc3428jzdiz2u3rh575d
secret	random-lower-digit	fm3n23fskkc53ry55nqormal
secret	random-lower-digit	clvo6llbtm08108rhg0v5pnp
secret	random-lower-digit	hy4oh6lwp5rpm4eiffgj9set
secret	random-lower-digit	qhoxve8p1buwvdylkpunbfam
secret	random-lower-digit	a5rx8dkm7e5d4sqv2tzfdh62
secret	random-lower-digit	ncab78qm4r7gzyqnyoiyvdto
secret	random-lower-digit	e0ijq730uutv20gv31isugl1
secret	random-lower-digit	6pcwrq9db8ij5l5hyu2j0uo3
secret	random-lower-digit	d6sq037lrlooxsqie229qfjk
secret	random-lower-digit	dhvpf03wb5oxhswrlde2sqgd39hmmh5z
secret	random-lower-digit	j621w16zrjpea9wk75gef6sk0c6livbu
secret	random-lower-digit	rk7o164pli4ywd88ykd8gn3b03nmtq87
secret	random-lower-digit	f20j2ninax9482p7b7qf8y9h1jeav3x5
secret	random-lower-digit	n71fnqqzyfht9innhu43mkvv4o8a5lbb
secret	random-lower-digit	sqc23gqwgc7si0wnmj3zv5j42blobfnf
secret	random-lower-digit	jp57ih8371gj4x7nkyssdl38wh27eyg9
secret	random-lower-digit	3zp483ddqnfglnkambcbbcpf38zvvzxo
secret	random-lower-digit	7j1o0evpi474f4mo42rwnttr38r1u4ku
secret	random-lower-digit	i9tbmaqauwywjbd6t4vn3gvhkft3zpb1
secret	random-lower-digit	0sfcgcncyvo7nm7ls8abk863ppeucgfj
secret	random-lower-digit	9zqp75tcrivu0pwa45fn4v5kgyi320ma
secret	random-lower-digit	dbprfh5b7pvxx1fhhmu1rarxbtj4gcsh
secret	random-lower-digit	t5skxz2wtak35mlxxb2pi90npcxax58n
secret	random-lower-digit	bd8w48fzux0gh81wruw5c9id31zoo2y8
secret	random-lower-digit	cpc7lqt6y8xela7m0wb8zu3ax1r008uj
secret	random-lower-digit	zyaqajkx5p8dcwvazmc70hluyrut5s0o
secret	random-lower-digit	bioibxjtrke8wc97es5pwblok8lkii8h
secret	random-lower-digit	3zt2owopyh3oz1wgnqqh3qj8f2qoo4th
secret	random-lower-digit	oq1nypj3chi6jmiqgg6pcmxlq8nxzlqe
secret	random-lower-digit	y2iqoxw7elab07kcuc515a5qu72dkl3cwn9lds40
secret	random-lower-digit	u7olfbnyuv51im7i23k09q73j71fuapn8ah6b0c3
secret	random-lower-digit	cbzxn0ycmczo6w3he5p7nh9caxg0m8t7ee50emfo
secret	random-lower-digit	mtplf4h7zl2z38bxvn1ev2wmwytyh0f3nn6bdlxb
secret	random-lower-digit	exou882opc6sltv7x3ri3ildzqihzf19ma41t9ya
secret	random-lower-digit	69cknzft6ty6oovywn18y9hi1p1cpmb5r5g72ltu
secret	random-lower-digit	n47a0qv5dpnusx86vpheaplgkpsz3vs20oubm7vh
secret	random-lower-digit	c3x1wh0kzik6d3bvqlx0j4m8uuvqc4bx4b3ckryd
